,PassengerId,Cabin,Transported
4392,4663_02,G/765/S,1
4393,4663_03,G/765/S,1
4394,4663_04,G/765/S,1
4395,4663_05,G/765/S,1
4396,4663_06,G/765/S,1
4397,4664_01,E/303/S,0
4398,4665_01,G/758/P,0
4399,4667_01,,1
4400,4668_01,C/180/S,1
4401,4668_02,C/180/S,1
4402,4672_01,G/759/P,0
4403,4673_01,F/950/P,0
4404,4676_01,G/760/P,1
4405,4677_01,C/150/P,0
4406,4678_01,F/951/P,0
4407,4679_01,C/181/S,1
4408,4680_01,D/155/P,0
4409,4680_02,F/952/P,1
4410,4680_03,F/952/P,1
4411,4680_04,D/155/P,0
4412,4684_01,F/878/S,1
4413,4686_01,G/768/S,1
4414,4689_01,C/182/S,1
4415,4690_01,B/156/P,1
4416,4690_02,,0
4417,4691_01,G/769/S,0
4418,4693_01,B/186/S,0
4419,4693_02,B/186/S,1
4420,4694_01,F/881/S,1
4421,4695_01,F/882/S,1
4422,4695_02,F/882/S,0
4423,4695_03,F/882/S,1
4424,4696_01,F/883/S,1
4425,4699_01,F/955/P,0
4426,4704_01,D/156/P,0
4427,4706_01,G/762/P,0
4428,4706_02,G/762/P,1
4429,4708_01,E/304/S,0
4430,4709_01,F/957/P,0
4431,4710_01,F/958/P,1
4432,4710_02,E/293/P,0
4433,4711_01,F/959/P,0
4434,4712_01,G/764/P,1
4435,4713_01,F/885/S,0
4436,4714_01,G/765/P,0
4437,4717_01,G/766/P,0
4438,4719_01,E/305/S,1
4439,4720_01,F/887/S,1
4440,4721_01,G/771/S,1
4441,4723_01,F/888/S,1
4442,4723_02,F/888/S,0
4443,4725_01,G/767/P,0
4444,4726_01,C/187/S,1
4445,4726_02,C/187/S,1
4446,4726_03,C/187/S,1
4447,4726_04,C/187/S,1
4448,4726_05,C/187/S,1
4449,4728_01,F/889/S,0
4450,4728_02,F/889/S,1
4451,4730_01,B/158/P,0
4452,4732_01,C/151/P,1
4453,4732_02,C/151/P,1
4454,4732_03,C/151/P,1
4455,4733_01,E/294/P,1
4456,4738_01,F/893/S,0
4457,4738_02,F/893/S,0
4458,4739_01,G/773/S,1
4459,4741_01,F/961/P,1
4460,4741_02,F/961/P,1
4461,4741_03,F/961/P,1
4462,4743_01,E/306/S,1
4463,4744_01,C/152/P,1
4464,4744_02,C/152/P,1
4465,4746_01,G/775/S,0
4466,4748_01,D/149/S,0
4467,4750_01,A/57/S,0
4468,4750_02,A/57/S,0
4469,4752_01,F/964/P,0
4470,4753_01,F/895/S,0
4471,4754_01,E/307/S,0
4472,4755_01,F/965/P,1
4473,4756_01,C/188/S,1
4474,4756_02,C/188/S,1
4475,4757_01,F/896/S,0
4476,4758_01,F/966/P,0
4477,4759_01,F/897/S,0
4478,4762_01,F/968/P,1
4479,4763_01,F/969/P,1
4480,4764_01,E/308/S,1
4481,4769_01,G/776/S,1
4482,4770_01,F/900/S,1
4483,4770_02,F/900/S,1
4484,4772_01,F/971/P,0
4485,4773_01,G/777/S,1
4486,4774_01,F/972/P,1
4487,4774_02,F/972/P,1
4488,4774_03,F/972/P,0
4489,4774_04,F/972/P,1
4490,4775_01,G/778/S,1
4491,4777_01,G/779/S,1
4492,4778_01,A/58/S,0
4493,4780_01,E/309/S,0
4494,4780_02,E/309/S,1
4495,4782_01,,1
4496,4782_02,C/189/S,0
4497,4782_03,C/189/S,0
4498,4782_04,C/189/S,1
4499,4782_05,C/189/S,0
4500,4783_01,A/43/P,1
4501,4784_01,F/903/S,1
4502,4785_01,B/159/P,1
4503,4786_01,B/160/P,1
4504,4787_01,G/780/S,0
4505,4788_01,F/904/S,0
4506,4790_01,B/189/S,0
4507,4791_01,G/781/S,1
4508,4792_01,G/782/S,1
4509,4793_01,E/310/S,0
4510,4793_02,E/310/S,1
4511,4794_01,F/974/P,0
4512,4795_01,F/905/S,1
4513,4796_01,,1
4514,4796_02,E/311/S,1
4515,4797_01,G/783/S,1
4516,4798_01,F/975/P,1
4517,4798_02,F/975/P,1
4518,4798_03,F/975/P,1
4519,4801_01,G/773/P,0
4520,4803_01,F/977/P,0
4521,4804_01,F/906/S,1
4522,4804_02,G/785/S,1
4523,4804_03,G/785/S,1
4524,4807_01,G/776/P,0
4525,4808_01,E/299/P,0
4526,4810_01,,0
4527,4813_01,C/190/S,1
4528,4814_01,G/788/S,1
4529,4815_01,F/907/S,1
4530,4817_01,F/979/P,0
4531,4818_01,D/150/S,1
4532,4819_01,F/980/P,1
4533,4822_01,F/981/P,1
4534,4822_02,F/981/P,1
4535,4822_03,F/981/P,1
4536,4822_04,F/981/P,1
4537,4823_01,G/777/P,0
4538,4827_01,G/789/S,1
4539,4828_01,G/778/P,1
4540,4829_01,F/982/P,0
4541,4830_01,F/983/P,0
4542,4831_01,F/984/P,1
4543,4832_01,E/301/P,0
4544,4836_01,,1
4545,4836_02,F/911/S,1
4546,4837_01,F/912/S,1
4547,4838_01,F/913/S,0
4548,4840_01,F/915/S,1
4549,4841_01,B/192/S,1
4550,4841_02,B/192/S,0
4551,4841_03,B/192/S,0
4552,4842_01,D/152/S,0
4553,4845_01,E/302/P,1
4554,4846_01,E/314/S,0
4555,4846_02,G/791/S,1
4556,4847_01,F/917/S,1
4557,4848_01,F/986/P,1
4558,4850_01,G/792/S,1
4559,4850_02,G/792/S,1
4560,4851_01,F/918/S,1
4561,4853_01,C/153/P,0
4562,4856_01,F/920/S,1
4563,4857_01,G/782/P,0
4564,4862_01,G/783/P,0
4565,4863_01,T/2/S,0
4566,4864_01,G/784/P,0
4567,4866_01,F/922/S,1
4568,4868_01,E/304/P,1
4569,4870_01,G/785/P,0
4570,4871_01,F/990/P,0
4571,4873_01,C/191/S,1
4572,4874_01,F/925/S,1
4573,4874_02,F/925/S,1
4574,4875_01,F/926/S,1
4575,4876_01,F/927/S,0
4576,4878_01,F/929/S,0
4577,4879_01,G/786/P,0
4578,4880_01,G/787/P,0
4579,4881_01,E/315/S,1
4580,4882_01,B/193/S,0
4581,4883_01,G/788/P,1
4582,4884_01,E/316/S,0
4583,4885_01,F/930/S,1
4584,4886_01,F/931/S,0
4585,4887_01,F/991/P,1
4586,4888_01,C/192/S,1
4587,4889_01,G/794/S,0
4588,4890_01,G/795/S,1
4589,4890_02,F/932/S,1
4590,4891_01,B/194/S,1
4591,4891_02,B/194/S,1
4592,4892_01,G/796/S,0
4593,4893_01,G/797/S,1
4594,4895_01,G/789/P,1
4595,4896_01,F/992/P,0
4596,4897_01,F/993/P,0
4597,4898_01,F/933/S,1
4598,4899_01,G/799/S,1
4599,4899_02,G/799/S,1
4600,4900_01,F/994/P,0
4601,4901_01,G/790/P,0
4602,4901_02,E/305/P,0
4603,4902_01,G/791/P,0
4604,4903_01,F/995/P,0
4605,4904_01,E/317/S,0
4606,4909_01,F/997/P,0
4607,4910_01,E/306/P,0
4608,4911_01,F/998/P,0
4609,4912_01,D/160/P,0
4610,4912_02,F/999/P,1
4611,4913_01,F/1000/P,1
4612,4915_01,G/793/P,0
4613,4916_01,F/1001/P,1
4614,4917_01,B/195/S,1
4615,4918_01,G/794/P,1
4616,4920_01,G/802/S,1
4617,4923_01,F/935/S,1
4618,4923_02,F/935/S,1
4619,4923_03,F/935/S,1
4620,4924_01,F/1002/P,0
4621,4925_01,F/936/S,1
4622,4927_01,F/937/S,1
4623,4927_02,F/937/S,1
4624,4927_03,F/937/S,1
4625,4927_04,F/937/S,1
4626,4929_01,F/1004/P,1
4627,4930_01,B/161/P,1
4628,4930_02,B/161/P,1
4629,4932_01,D/161/P,1
4630,4932_02,F/1005/P,1
4631,4933_01,F/938/S,1
4632,4933_02,F/938/S,0
4633,4933_03,F/938/S,0
4634,4933_04,F/938/S,1
4635,4934_01,F/1006/P,0
4636,4937_01,G/803/S,0
4637,4938_01,G/804/S,1
4638,4939_01,F/1007/P,1
4639,4940_01,G/805/S,1
4640,4941_01,F/1008/P,0
4641,4942_01,G/806/S,1
4642,4942_02,G/806/S,1
4643,4943_01,F/1009/P,1
4644,4944_01,A/60/S,1
4645,4944_02,A/60/S,0
4646,4944_03,A/60/S,0
4647,4945_01,G/798/P,1
4648,4946_01,G/799/P,0
4649,4950_01,G/800/P,0
4650,4951_01,F/1010/P,1
4651,4952_01,F/939/S,1
4652,4954_01,G/808/S,1
4653,4956_01,G/809/S,1
4654,4958_01,G/810/S,0
4655,4961_01,F/942/S,1
4656,4963_01,G/811/S,1
4657,4964_01,D/154/S,0
4658,4965_01,E/308/P,0
4659,4970_01,F/943/S,0
4660,4972_01,B/162/P,1
4661,4973_01,E/309/P,0
4662,4973_02,G/803/P,1
4663,4974_01,A/44/P,0
4664,4974_02,,1
4665,4975_01,G/813/S,1
4666,4975_02,G/813/S,1
4667,4975_03,G/813/S,1
4668,4977_01,F/945/S,1
4669,4977_02,F/945/S,0
4670,4978_01,F/1015/P,0
4671,4979_01,G/804/P,0
4672,4980_01,G/805/P,0
4673,4980_02,G/805/P,0
4674,4980_03,G/805/P,0
4675,4981_01,F/946/S,1
4676,4981_02,G/814/S,1
4677,4981_03,G/814/S,0
4678,4983_01,F/1016/P,1
4679,4987_01,G/816/S,1
4680,4989_01,E/310/P,0
4681,4990_01,B/164/P,0
4682,4991_01,G/806/P,0
4683,4992_01,F/1018/P,0
4684,4995_01,G/807/P,1
4685,4996_01,F/949/S,1
4686,4997_01,C/156/P,1
4687,4998_01,G/818/S,1
4688,4999_01,F/950/S,0
4689,5000_01,G/808/P,1
4690,5003_01,G/809/P,0
4691,5004_01,B/165/P,1
4692,5005_01,F/1019/P,0
4693,5006_01,B/166/P,1
4694,5006_02,B/166/P,1
4695,5006_03,B/166/P,0
4696,5007_01,F/951/S,0
4697,5008_01,F/952/S,1
4698,5009_01,F/1020/P,1
4699,5010_01,F/1021/P,0
4700,5012_01,G/811/P,1
4701,5013_01,F/953/S,1
4702,5014_01,D/162/P,0
4703,5014_02,F/1022/P,1
4704,5015_01,C/194/S,0
4705,5016_01,F/1023/P,0
4706,5017_01,F/954/S,1
4707,5018_01,G/812/P,1
4708,5019_01,F/955/S,0
4709,5020_01,F/956/S,1
4710,5021_01,B/167/P,1
4711,5023_01,G/813/P,0
4712,5025_01,F/1024/P,0
4713,5027_01,E/321/S,0
4714,5028_01,A/61/S,0
4715,5032_01,E/322/S,1
4716,5034_01,G/824/S,0
4717,5035_01,G/825/S,1
4718,5036_01,G/814/P,0
4719,5036_02,G/814/P,0
4720,5039_01,F/958/S,0
4721,5039_02,F/958/S,1
4722,5039_03,F/958/S,1
4723,5039_04,F/958/S,0
4724,5040_01,C/195/S,0
4725,5040_02,C/195/S,0
4726,5042_01,F/1026/P,1
4727,5044_01,G/826/S,0
4728,5044_02,G/826/S,1
4729,5048_01,,1
4730,5050_01,F/1028/P,0
4731,5051_01,E/324/S,0
4732,5052_01,F/961/S,1
4733,5052_02,F/961/S,1
4734,5057_01,G/816/P,1
4735,5058_01,F/963/S,1
4736,5058_02,F/963/S,0
4737,5058_03,F/963/S,1
4738,5059_01,F/1030/P,0
4739,5060_01,C/157/P,1
4740,5060_02,C/157/P,1
4741,5060_03,C/157/P,0
4742,5060_04,C/157/P,0
4743,5061_01,C/196/S,1
4744,5061_02,C/196/S,1
4745,5062_01,E/325/S,0
4746,5063_01,G/830/S,1
4747,5064_01,A/62/S,0
4748,5065_01,E/326/S,1
4749,5065_02,E/326/S,0
4750,5067_01,F/964/S,1
4751,5068_01,E/314/P,1
4752,5069_01,F/965/S,0
4753,5070_01,F/966/S,1
4754,5072_01,G/817/P,0
4755,5072_02,G/817/P,0
4756,5073_01,F/1033/P,1
4757,5074_01,F/967/S,0
4758,5076_01,G/818/P,0
4759,5080_01,F/969/S,0
4760,5083_01,G/820/P,0
4761,5084_01,E/315/P,0
4762,5084_02,E/315/P,0
4763,5085_01,F/970/S,1
4764,5087_01,F/1036/P,0
4765,5088_01,F/972/S,1
4766,5089_01,B/170/P,0
4767,5089_02,B/170/P,1
4768,5090_01,G/821/P,0
4769,5090_02,G/821/P,0
4770,5090_03,G/821/P,1
4771,5090_04,G/821/P,0
4772,5090_05,E/316/P,0
4773,5090_06,G/821/P,1
4774,5091_01,F/973/S,0
4775,5093_01,C/158/P,0
4776,5095_01,F/1038/P,1
4777,5097_01,G/823/P,1
4778,5097_02,G/823/P,1
4779,5097_03,F/1039/P,1
4780,5103_01,E/317/P,1
4781,5104_01,G/833/S,1
4782,5105_01,,1
4783,5106_01,G/834/S,1
4784,5108_01,G/825/P,1
4785,5109_01,G/835/S,1
4786,5111_01,B/171/P,0
4787,5111_02,B/171/P,0
4788,5111_03,B/171/P,0
4789,5112_01,C/198/S,1
4790,5112_02,C/198/S,1
4791,5112_03,C/198/S,1
4792,5115_01,C/199/S,1
4793,5115_02,C/199/S,1
4794,5116_01,F/980/S,1
4795,5116_02,F/980/S,1
4796,5120_01,E/320/P,0
4797,5122_01,F/981/S,1
4798,5124_01,F/1044/P,0
4799,5125_01,F/982/S,0
4800,5126_01,C/200/S,1
4801,5127_01,G/837/S,1
4802,5127_02,F/983/S,0
4803,5128_01,F/1045/P,0
4804,5128_02,F/1045/P,1
4805,5129_01,G/827/P,1
4806,5130_01,G/838/S,1
4807,5132_01,G/828/P,0
4808,5133_01,G/829/P,1
4809,5133_02,G/829/P,0
4810,5133_03,G/829/P,1
4811,5133_04,F/1046/P,0
4812,5133_05,F/1046/P,0
4813,5133_06,G/829/P,1
4814,5133_07,F/1046/P,0
4815,5133_08,F/1046/P,0
4816,5136_01,F/984/S,0
4817,5137_01,G/839/S,1
4818,5138_01,A/47/P,1
4819,5140_01,G/840/S,1
4820,5142_01,F/1050/P,1
4821,5142_02,F/1050/P,0
4822,5142_03,F/1050/P,1
4823,5142_04,F/1050/P,1
4824,5144_01,G/830/P,1
4825,5145_01,G/841/S,1
4826,5146_01,F/986/S,1
4827,5148_01,F/1051/P,0
4828,5148_02,G/831/P,1
4829,5151_01,F/1052/P,1
4830,5152_01,B/199/S,0
4831,5154_01,E/321/P,0
4832,5156_01,B/200/S,1
4833,5156_02,B/200/S,1
4834,5157_01,G/844/S,1
4835,5158_01,F/1054/P,0
4836,5160_01,G/832/P,0
4837,5161_01,D/156/S,1
4838,5162_01,F/988/S,1
4839,5162_02,F/988/S,0
4840,5163_01,E/322/P,1
4841,5163_02,E/322/P,1
4842,5165_01,F/989/S,1
4843,5166_01,D/163/P,1
4844,5167_01,F/990/S,0
4845,5170_01,F/1056/P,0
4846,5171_01,F/991/S,0
4847,5173_01,F/1057/P,1
4848,5174_01,C/159/P,1
4849,5174_02,C/159/P,0
4850,5175_01,G/834/P,0
4851,5176_01,E/323/P,0
4852,5177_01,B/201/S,1
4853,5179_01,C/160/P,1
4854,5180_01,G/835/P,1
4855,5181_01,B/175/P,1
4856,5182_01,G/836/P,1
4857,5182_02,G/836/P,1
4858,5184_01,G/837/P,1
4859,5185_01,E/330/S,0
4860,5186_01,F/1058/P,0
4861,5187_01,E/324/P,0
4862,5188_01,G/838/P,0
4863,5188_02,G/838/P,1
4864,5188_03,G/838/P,0
4865,5190_01,F/994/S,0
4866,5192_01,F/995/S,1
4867,5193_01,C/202/S,1
4868,5194_01,B/176/P,1
4869,5194_02,B/176/P,1
4870,5196_01,G/839/P,1
4871,5196_02,G/839/P,0
4872,5197_01,E/325/P,1
4873,5198_01,F/1059/P,0
4874,5199_01,D/158/S,0
4875,5201_01,F/1060/P,0
4876,5202_01,G/840/P,1
4877,5204_01,F/1061/P,0
4878,5205_01,F/997/S,0
4879,5205_02,G/845/S,1
4880,5205_03,G/845/S,1
4881,5206_01,G/841/P,1
4882,5206_02,F/1062/P,0
4883,5206_03,G/841/P,0
4884,5207_01,E/331/S,1
4885,5207_02,F/998/S,0
4886,5208_01,C/163/P,1
4887,5208_02,C/163/P,0
4888,5209_01,F/999/S,1
4889,5210_01,F/1063/P,1
4890,5211_01,E/332/S,0
4891,5213_01,F/1064/P,1
4892,5214_01,G/842/P,0
4893,5216_01,G/843/P,0
4894,5217_01,B/177/P,1
4895,5217_02,B/177/P,1
4896,5218_01,F/1000/S,0
4897,5220_01,D/165/P,0
4898,5221_01,F/1065/P,0
4899,5223_01,F/1002/S,1
4900,5223_02,F/1002/S,1
4901,5223_03,F/1002/S,1
4902,5224_01,F/1003/S,0
4903,5225_01,E/334/S,1
4904,5226_01,G/848/S,1
4905,5227_01,G/849/S,1
4906,5229_01,E/335/S,0
4907,5230_01,F/1004/S,1
4908,5234_01,F/1067/P,1
4909,5235_01,G/844/P,0
4910,5236_01,E/326/P,1
4911,5238_01,G/845/P,0
4912,5239_01,G/852/S,1
4913,5240_01,G/853/S,1
4914,5242_01,G/854/S,1
4915,5243_01,F/1005/S,1
4916,5243_02,G/855/S,1
4917,5244_01,F/1006/S,0
4918,5246_01,G/847/P,1
4919,5246_02,F/1070/P,1
4920,5247_01,G/848/P,1
4921,5248_01,G/856/S,1
4922,5249_01,E/327/P,0
4923,5250_01,F/1007/S,1
4924,5251_01,F/1071/P,1
4925,5252_01,F/1008/S,1
4926,5253_01,F/1009/S,1
4927,5254_01,B/202/S,1
4928,5254_02,B/202/S,1
4929,5254_03,,1
4930,5254_04,B/202/S,1
4931,5255_01,F/1010/S,1
4932,5256_01,D/159/S,0
4933,5257_01,B/178/P,0
4934,5258_01,C/204/S,1
4935,5260_01,G/849/P,1
4936,5262_01,G/850/P,1
4937,5264_01,G/858/S,1
4938,5264_02,F/1012/S,1
4939,5265_01,F/1073/P,0
4940,5266_01,A/64/S,0
4941,5266_02,C/205/S,0
4942,5268_01,F/1013/S,1
4943,5269_01,E/336/S,1
4944,5271_01,F/1075/P,0
4945,5272_01,F/1076/P,1
4946,5273_01,F/1077/P,0
4947,5274_01,F/1078/P,0
4948,5275_01,F/1014/S,0
4949,5276_01,B/179/P,1
4950,5277_01,F/1079/P,1
4951,5278_01,B/203/S,1
4952,5279_01,G/852/P,0
4953,5280_01,F/1015/S,1
4954,5281_01,F/1080/P,0
4955,5282_01,E/337/S,1
4956,5282_02,F/1016/S,1
4957,5282_03,G/860/S,1
4958,5287_01,G/861/S,1
4959,5288_01,F/1081/P,1
4960,5290_01,F/1083/P,0
4961,5291_01,G/854/P,0
4962,5292_01,C/206/S,1
4963,5297_01,G/856/P,1
4964,5298_01,G/862/S,1
4965,5299_01,G/863/S,1
4966,5300_01,G/864/S,1
4967,5301_01,B/181/P,1
4968,5301_02,B/181/P,1
4969,5303_01,,0
4970,5303_02,G/857/P,1
4971,5303_03,G/857/P,1
4972,5303_04,G/857/P,1
4973,5303_05,G/857/P,0
4974,5304_01,F/1019/S,0
4975,5304_02,F/1019/S,1
4976,5305_01,F/1084/P,1
4977,5307_01,B/204/S,1
4978,5310_01,F/1021/S,0
4979,5312_01,B/182/P,1
4980,5313_01,F/1085/P,1
4981,5314_01,C/208/S,1
4982,5315_01,F/1086/P,0
4983,5316_01,F/1087/P,1
4984,5320_01,E/330/P,1
4985,5320_02,E/330/P,0
4986,5322_01,F/1090/P,1
4987,5323_01,F/1091/P,1
4988,5325_01,F/1023/S,1
4989,5326_01,F/1092/P,1
4990,5327_01,B/183/P,0
4991,5330_01,F/1094/P,1
4992,5331_01,F/1095/P,0
4993,5333_01,G/862/P,1
4994,5334_01,G/867/S,1
4995,5334_02,G/867/S,1
4996,5337_01,F/1024/S,1
4997,5340_01,G/868/S,0
4998,5341_01,G/869/S,1
4999,5343_01,E/332/P,0
5000,5344_01,C/168/P,0
5001,5344_02,C/168/P,1
5002,5345_01,D/167/P,0
5003,5345_02,E/333/P,0
5004,5346_01,E/334/P,1
5005,5347_01,C/169/P,0
5006,5348_01,D/168/P,1
5007,5350_01,C/170/P,0
5008,5351_01,F/1026/S,0
5009,5353_01,B/205/S,1
5010,5353_02,B/205/S,1
5011,5354_01,D/161/S,0
5012,5354_02,E/339/S,0
5013,5355_01,F/1098/P,1
5014,5355_02,G/865/P,1
5015,5356_01,E/340/S,0
5016,5359_01,F/1099/P,0
5017,5360_01,F/1100/P,1
5018,5361_01,F/1101/P,1
5019,5362_01,E/336/P,1
5020,5363_01,F/1102/P,1
5021,5365_01,E/337/P,0
5022,5366_01,E/338/P,1
5023,5367_01,C/209/S,1
5024,5367_02,C/209/S,1
5025,5367_03,C/209/S,1
5026,5368_01,G/870/S,0
5027,5372_01,E/342/S,0
5028,5374_01,F/1029/S,1
5029,5375_01,C/210/S,1
5030,5375_02,C/210/S,1
5031,5378_01,C/173/P,0
5032,5379_01,F/1030/S,0
5033,5380_01,F/1104/P,0
5034,5383_01,F/1105/P,0
5035,5384_01,A/65/S,1
5036,5384_02,A/65/S,1
5037,5385_01,D/170/P,0
5038,5387_01,D/171/P,0
5039,5388_01,G/871/S,1
5040,5389_01,F/1106/P,1
5041,5389_02,F/1106/P,0
5042,5390_01,G/872/S,1
5043,5390_02,G/872/S,1
5044,5390_03,F/1032/S,1
5045,5392_01,E/343/S,0
5046,5394_01,D/172/P,1
5047,5395_01,D/173/P,1
5048,5396_01,F/1109/P,0
5049,5397_01,D/162/S,1
5050,5397_02,D/162/S,1
5051,5397_03,D/162/S,1
5052,5401_01,G/869/P,0
5053,5402_01,F/1034/S,0
5054,5404_01,F/1111/P,0
5055,5406_01,F/1035/S,0
5056,5408_01,D/174/P,0
5057,5408_02,D/174/P,0
5058,5410_01,D/163/S,0
5059,5411_01,B/206/S,0
5060,5412_01,G/870/P,1
5061,5413_01,G/871/P,1
5062,5414_01,G/872/P,0
5063,5414_02,G/872/P,0
5064,5414_03,F/1112/P,0
5065,5414_04,F/1112/P,0
5066,5414_05,G/872/P,1
5067,5415_01,F/1113/P,0
5068,5416_01,F/1114/P,1
5069,5416_02,E/340/P,0
5070,5416_03,F/1114/P,1
5071,5416_04,F/1114/P,1
5072,5418_01,E/349/S,0
5073,5420_01,F/1036/S,1
5074,5421_01,G/873/S,0
5075,5422_01,D/164/S,1
5076,5423_01,F/1116/P,0
5077,5423_02,E/341/P,1
5078,5424_01,F/1117/P,0
5079,5424_02,E/342/P,0
5080,5425_01,F/1037/S,0
5081,5427_01,F/1118/P,1
5082,5427_02,F/1118/P,0
5083,5427_03,F/1118/P,0
5084,5430_01,G/873/P,0
5085,5431_01,E/350/S,1
5086,5434_01,G/874/P,1
5087,5435_01,F/1121/P,0
5088,5436_01,,0
5089,5437_01,F/1123/P,1
5090,5438_01,G/875/P,0
5091,5440_01,G/875/S,1
5092,5440_02,F/1041/S,0
5093,5440_03,F/1041/S,0
5094,5441_01,B/207/S,1
5095,5443_01,F/1124/P,0
5096,5445_01,F/1125/P,0
5097,5446_01,G/876/P,1
5098,5447_01,F/1126/P,1
5099,5447_02,F/1126/P,1
5100,5450_01,G/877/P,1
5101,5451_01,F/1127/P,1
5102,5452_01,C/212/S,1
5103,5453_01,F/1044/S,0
5104,5454_01,E/343/P,0
5105,5455_01,E/344/P,0
5106,5457_01,F/1129/P,0
5107,5458_01,E/351/S,0
5108,5459_01,C/213/S,0
5109,5462_01,F/1131/P,0
5110,5463_01,F/1045/S,1
5111,5465_01,F/1132/P,0
5112,5465_02,F/1132/P,0
5113,5465_03,F/1132/P,1
5114,5466_01,B/185/P,1
5115,5466_02,B/185/P,0
5116,5466_03,B/185/P,1
5117,5466_04,B/185/P,0
5118,5466_05,B/185/P,0
5119,5467_01,F/1046/S,0
5120,5468_01,B/208/S,1
5121,5469_01,A/50/P,1
5122,5470_01,G/878/P,0
5123,5471_01,G/877/S,0
5124,5472_01,F/1047/S,1
5125,5474_01,,1
5126,5475_01,F/1134/P,0
5127,5476_01,G/879/S,1
5128,5477_01,G/880/S,1
5129,5478_01,F/1048/S,0
5130,5479_01,G/881/S,1
5131,5480_01,,0
5132,5483_01,F/1135/P,0
5133,5484_01,F/1050/S,1
5134,5485_01,G/880/P,0
5135,5487_01,F/1136/P,1
5136,5488_01,B/186/P,1
5137,5488_02,B/186/P,1
5138,5488_03,B/186/P,0
5139,5488_04,B/186/P,1
5140,5489_01,G/881/P,1
5141,5489_02,G/881/P,0
5142,5490_01,F/1137/P,0
5143,5491_01,G/882/S,0
5144,5492_01,F/1052/S,0
5145,5494_01,F/1053/S,1
5146,5496_01,G/882/P,1
5147,5497_01,B/210/S,1
5148,5497_02,B/210/S,1
5149,5499_01,G/884/S,1
5150,5500_01,D/175/P,0
5151,5501_01,G/885/S,1
5152,5504_01,F/1140/P,0
5153,5506_01,D/166/S,1
5154,5507_01,E/356/S,0
5155,5508_01,,0
5156,5509_01,F/1055/S,1
5157,5510_01,G/887/S,1
5158,5511_01,G/884/P,1
5159,5511_02,E/346/P,0
5160,5512_01,A/67/S,0
5161,5512_02,B/211/S,1
5162,5514_01,G/889/S,1
5163,5514_02,G/889/S,1
5164,5514_03,G/889/S,1
5165,5514_04,G/889/S,1
5166,5515_01,F/1141/P,0
5167,5517_01,E/357/S,0
5168,5520_01,G/890/S,1
5169,5521_01,F/1058/S,0
5170,5522_01,E/358/S,1
5171,5522_02,F/1059/S,1
5172,5522_03,F/1059/S,1
5173,5523_01,G/885/P,0
5174,5524_01,F/1060/S,1
5175,5526_01,F/1061/S,0
5176,5526_02,G/891/S,1
5177,5527_01,G/886/P,0
5178,5527_02,G/886/P,0
5179,5527_03,G/886/P,0
5180,5527_04,G/886/P,1
5181,5528_01,F/1143/P,0
5182,5529_01,C/174/P,0
5183,5530_01,E/347/P,0
5184,5530_02,F/1144/P,1
5185,5531_01,F/1145/P,0
5186,5531_02,F/1145/P,1
5187,5535_01,G/893/S,1
5188,5535_02,G/893/S,1
5189,5535_03,G/893/S,1
5190,5536_01,F/1062/S,1
5191,5537_01,F/1063/S,0
5192,5538_01,F/1146/P,1
5193,5538_02,F/1146/P,1
5194,5539_01,B/187/P,0
5195,5540_01,E/360/S,1
5196,5541_01,F/1147/P,1
5197,5543_01,C/175/P,1
5198,5544_01,F/1149/P,0
5199,5545_01,G/894/S,1
5200,5545_02,G/894/S,1
5201,5545_03,G/894/S,1
5202,5546_01,D/176/P,0
5203,5550_01,G/895/S,1
5204,5551_01,G/888/P,1
5205,5552_01,F/1150/P,0
5206,5552_02,F/1150/P,1
5207,5552_03,F/1150/P,0
5208,5555_01,G/896/S,1
5209,5556_01,E/361/S,0
5210,5557_01,G/890/P,1
5211,5559_01,G/897/S,1
5212,5560_01,D/168/S,0
5213,5561_01,A/51/P,1
5214,5561_02,A/51/P,0
5215,5561_03,A/51/P,0
5216,5561_04,A/51/P,0
5217,5563_01,C/176/P,1
5218,5566_01,E/349/P,0
5219,5568_01,B/188/P,0
5220,5568_02,B/188/P,1
5221,5569_01,G/891/P,0
5222,5571_01,G/900/S,1
5223,5572_01,F/1153/P,1
5224,5573_01,F/1154/P,0
5225,5574_01,F/1155/P,0
5226,5575_01,F/1156/P,0
5227,5575_02,F/1156/P,1
5228,5578_01,G/892/P,1
5229,5580_01,G/902/S,1
5230,5581_01,B/212/S,1
5231,5582_01,G/893/P,0
5232,5583_01,D/170/S,1
5233,5585_01,G/894/P,0
5234,5585_02,F/1158/P,1
5235,5586_01,G/895/P,0
5236,5587_01,F/1159/P,0
5237,5589_01,F/1160/P,1
5238,5591_01,E/363/S,0
5239,5592_01,F/1161/P,1
5240,5594_01,F/1163/P,0
5241,5595_01,F/1067/S,0
5242,5596_01,D/179/P,0
5243,5598_01,G/903/S,1
5244,5599_01,E/364/S,0
5245,5601_01,G/904/S,1
5246,5601_02,G/904/S,1
5247,5601_03,,1
5248,5601_04,F/1069/S,1
5249,5601_05,G/904/S,1
5250,5602_01,B/190/P,1
5251,5602_02,B/190/P,1
5252,5603_01,E/365/S,0
5253,5606_01,B/213/S,1
5254,5606_02,B/213/S,1
5255,5608_01,F/1164/P,1
5256,5609_01,G/897/P,0
5257,5610_01,B/214/S,1
5258,5610_02,B/214/S,0
